"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"ap-label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"attribute"	"OSLO-Besluit"	"start"	"{62C0A3AF-A91D-4e90-9BF0-710CD3AB71AC}"	""	"Zitting"	"{E483DB19-FBB0-48bd-8B3A-B5FA75CF7E63}"	"DateTime"	"gestart op tijdstip"	"Het tijdstip waarop een zitting begint."	""	""	"true"	"http://www.w3.org/ns/prov#"	"startedAtTime"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/besluit#Zitting"	"http://www.w3.org/2001/XMLSchema#dateTime"	""	"1"	"1"
"attribute"	"OSLO-Besluit"	"opmerking"	"{B7D6DAF2-0139-4e40-BC76-E2F8AF71B108}"	""	"Zitting"	"{E483DB19-FBB0-48bd-8B3A-B5FA75CF7E63}"	"Opmerking"	"opmerking"	"De opmerking gegeven bij een zitting."	""	""	"true"	"http://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://www.w3.org/2000/01/rdf-schema#comment"	""	"0"	"*"
"attribute"	"OSLO-Besluit"	"beschrijving"	"{06B37431-27BF-4501-BE55-BA6B6DC88615}"	""	"Beslissing"	"{7E507387-B954-4522-A77C-61DB8BA1D9F2}"	"String"	"beschrijving"	"De beknopte beschrijving van de beslissing."	""	""	"true"	"http://data.europa.eu/eli/ontology#"	"description"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/besluit#Besluit"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluit"	"citeeropschrift"	"{2165A4A4-289C-4cf9-A0E3-70099BC200C5}"	""	"Beslissing"	"{7E507387-B954-4522-A77C-61DB8BA1D9F2}"	"String"	"citeeropschrift"	"De beknopte titel of officiële korte naam van een decreet, wet, besluit... Deze wordt officieel vastgelegd. Deze benaming wordt in de praktijk gebruikt om naar de rechtsgrond te verwijzen."	""	""	"true"	"http://data.europa.eu/eli/ontology#"	"title_short"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/besluit#Besluit"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluit"	"goedgekeurd"	"{254D2006-5624-4740-9BD4-C14CDB5ACE85}"	""	"Beslissing"	"{7E507387-B954-4522-A77C-61DB8BA1D9F2}"	"Boolean"	"goedgekeurd"	"De indicator die aangeeft of een beslissing is goedgekeurd."	""	""	"true"	"http://data.vlaanderen.be/ns/besluit#"	"goedgekeurd"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/besluit#Besluit"	"http://www.w3.org/2001/XMLSchema#boolean"	""	"1"	"1"
"attribute"	"OSLO-Generiek"	"roepnaam"	"{62B0BC0F-5A0F-4255-AB58-C88C9950F395}"	""	"Document"	"{2DCD769E-5ADD-4437-91BC-ED7FB2002D91}"	"String"	"naam"	"De naam waarmee een document wordt aangeduid."	""	""	"true"	"http://purl.org/dc/terms/"	"title"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#string"	""	"0"	"*"
"attribute"	"OSLO-Generiek"	"stuknummerVR"	"{8CE9F997-F5DD-4925-80C1-57C2112FCE52}"	""	"Document"	"{2DCD769E-5ADD-4437-91BC-ED7FB2002D91}"	"String"	"stuknummer Vlaamse Regering"	"Het werknummer zoals het door de Vlaamse Regering is toegekend."	""	""	"true"	"https://data.vlaanderen.be/ns/generiek#"	"stuknummerVR"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://xmlns.com/foaf/0.1/Document"	"http://www.w3.org/2001/XMLSchema#string"	"http://www.w3.org/ns/adms#identifier"	"1"	"1"
"attribute"	"OSLO-Generiek"	"stuknummerVP"	"{1C87E3F2-FED3-4832-B016-47B8BD1D9FEA}"	""	"Document"	"{2DCD769E-5ADD-4437-91BC-ED7FB2002D91}"	"String"	"stuknummer Vlaams Parlement"	"Het werknummer zoals het door het Vlaams Parlement is toegekend."	""	""	"true"	"https://data.vlaanderen.be/ns/generiek#"	"stuknummerVP"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://xmlns.com/foaf/0.1/Document"	"http://www.w3.org/2001/XMLSchema#string"	"http://www.w3.org/ns/adms#identifier"	"0"	"1"
"attribute"	"OSLO-Generiek"	"type"	"{43233035-A2A3-4273-A738-CB7EE33FA50F}"	""	"Document"	"{2DCD769E-5ADD-4437-91BC-ED7FB2002D91}"	"DocumentType"	"type"	"De aard van een document, bijvoorbeeld: decreet, mededeling, nota etc."	""	""	"true"	"http://purl.org/dc/terms/"	"type"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"1"
"attribute"	"OSLO-Generiek"	"vertrouwelijkheid"	"{85C71EA8-7A73-454d-94CF-072FFA2500EA}"	""	"Document"	"{2DCD769E-5ADD-4437-91BC-ED7FB2002D91}"	"Vertrouwelijkheid"	"vertrouwelijkheid"	"De indicator die de mate van vertrouwelijkheid van een document aangeeft."	""	""	"true"	"https://data.vlaanderen.be/ns/generiek#"	"vertrouwelijkheid"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"1"
"attribute"	"OSLO-Generiek"	"gearchiveerd"	"{285EBD01-EADF-4467-B8D9-DF38300F4AC3}"	""	"Document"	"{2DCD769E-5ADD-4437-91BC-ED7FB2002D91}"	"Boolean"	"gearchiveerd"	"De indicator die aanduidt of een document gearchiveerd is."	""	""	"true"	"https://data.vlaanderen.be/ns/generiek#"	"gearchiveerd"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://xmlns.com/foaf/0.1/Document"	"http://www.w3.org/2001/XMLSchema#boolean"	""	"1"	"1"
"attribute"	"OSLO-Generiek"	"opmerking"	"{5393480F-B722-40bd-A5FE-61639E2063DF}"	""	"Document"	"{2DCD769E-5ADD-4437-91BC-ED7FB2002D91}"	"Opmerking"	"opmerking"	"De opmerking gegeven bij een document."	""	""	"true"	"http://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://www.w3.org/2000/01/rdf-schema#comment"	""	"0"	"*"
"attribute"	"OSLO-Besluitvorming"	"versie"	"{0BE7D50E-A472-4b98-B2E2-A57546EE8F26}"	""	"Agenda"	"{F1FB7F14-2730-47bf-8D26-B6671A6FC8AD}"	"Versie"	"versie"	"De indicator die de versie van een agenda aangeeft, bv. agenda A, agenda B, enzovoort."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"versie"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Agenda"	"https://data.vlaanderen.be/ns/besluitvorming#Versie"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"datumUitgestuurd"	"{3C1EDAF7-0466-4b88-B17F-891F0928C44F}"	""	"Agenda"	"{F1FB7F14-2730-47bf-8D26-B6671A6FC8AD}"	"DateTime"	"datum uitgestuurd"	"De datum waarop een agenda werd uitgestuurd."	""	""	"true"	"http://purl.org/dc/terms/"	"issued"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Agenda"	"http://www.w3.org/2001/XMLSchema#dateTime"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"finaleVersie"	"{5E83114E-7440-4819-99C5-010295AB130D}"	""	"Agenda"	"{F1FB7F14-2730-47bf-8D26-B6671A6FC8AD}"	"Boolean"	"finale versie"	"De indicator die aangeeft of een agenda de finale versie is voor een zitting."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"finaleVersie"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Agenda"	"http://www.w3.org/2001/XMLSchema#boolean"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"opmerking"	"{9934BFC0-8E9A-421f-93B2-BED524C1C9C1}"	""	"Agenda"	"{F1FB7F14-2730-47bf-8D26-B6671A6FC8AD}"	"Opmerking"	"opmerking"	"De opmerking gegeven bij een agenda."	""	""	"true"	"http://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://www.w3.org/2000/01/rdf-schema#comment"	""	"0"	"*"
"attribute"	"OSLO-Besluitvorming"	"opmerking"	"{9074BAB3-9778-43c8-9B65-FB09C13D6FB1}"	""	"Opmerking"	"{AB7A9A10-6D17-4160-A55C-C54F13B9B7B7}"	"String"	"opmerking"	"De tekstuele inhoud van een opmerking."	""	""	"true"	"https://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"aanmaakdatum"	"{78B36F0F-A29B-4313-822F-3148627B268F}"	""	"Opmerking"	"{AB7A9A10-6D17-4160-A55C-C54F13B9B7B7}"	"DateTime"	"aanmaakdatum"	"Het tijdstip waarop de opmerking is gegeven."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"aanmaakdatum"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#dateTime"	"http://purl.org/dc/terms/created"	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"auteur"	"{39FD60D2-D32C-4550-8F25-E7ACCF94C2DA}"	""	"Opmerking"	"{AB7A9A10-6D17-4160-A55C-C54F13B9B7B7}"	"Agent"	"auteur"	"De agent door wie de opmerking is gegeven."	""	""	"true"	"http://purl.org/dc/terms/"	"creator"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://www.w3.org/2000/01/rdf-schema#comment"	"http://purl.org/dc/terms/Agent"	""	"1"	"1"
"attribute"	"OSLO-Generiek"	"bevoegdheid"	"{401FD095-46B1-4231-A957-1C29283D5D5B}"	""	"Agent"	"{9373B7C5-B37B-4c94-A47B-44AC43F34274}"	"Bevoegdheid"	"bevoegheid"	"De toestemming om een handeling te mogen verrichten."	""	""	"true"	"https://data.vlaanderen.be/ns/generiek#"	"bevoegdheid"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/dc/terms/Agent"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"0"	"*"
"attribute"	"OSLO-Generiek"	"beleidsdomein"	"{0DD0B6B0-64C0-4362-B708-0A2C06F6D497}"	""	"Agent"	"{9373B7C5-B37B-4c94-A47B-44AC43F34274}"	"Beleidsdomein"	"beleidsdomein"	"Beleidsdomein van de Vlaamse Overheid, bestaande uit een departement en één of meer agentschappen."	""	""	"true"	"https://data.vlaanderen.be/ns/generiek#"	"beleidsdomein"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/dc/terms/Agent"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"0"	"*"
"attribute"	"OSLO-Besluitvorming"	"opmerking"	"{40FF22EC-275D-4c08-8389-4087BEB8D373}"	""	"Consultatie-antwoord"	"{747CC23F-5F39-442e-A10D-921EF4F623AB}"	"Opmerking"	"opmerking"	"De opmerking gegeven bij een consultatie-antwoord."	""	""	"true"	"http://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://www.w3.org/2000/01/rdf-schema#comment"	""	"0"	"*"
"attribute"	"OSLO-Besluitvorming"	"uitkomst"	"{82EF2CA8-7C83-4921-9C9E-667E3388438A}"	""	"Consultatie-antwoord"	"{747CC23F-5F39-442e-A10D-921EF4F623AB}"	"Consultatie-uitkomst"	"uitkomst"	"Het kernwoord dat de uitkomst van een consultatie omschrijft."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"uitkomst"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Consultatie-antwoord"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"samenvatting"	"{2C727904-A027-4cd4-A852-0E6C4ADBA209}"	""	"Consultatie-antwoord"	"{747CC23F-5F39-442e-A10D-921EF4F623AB}"	"String"	"samenvatting"	"De korte tekst die een ontvangen consultatie-antwoord samenvat."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"samenvatting"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Consultatie-antwoord"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"ontvangstdatum"	"{11CE138A-E487-4d94-9817-3540645A1C15}"	""	"Consultatie-antwoord"	"{747CC23F-5F39-442e-A10D-921EF4F623AB}"	"DateTime"	"ontvangstdatum"	"De datum waarop een consultatie-antwoord is ontvangen."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"ontvangstdatum"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Consultatie-antwoord"	"http://www.w3.org/2001/XMLSchema#dateTime"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"verdaagd"	"{109ADC90-F393-448f-A887-F19A18254328}"	""	"Verdaagd"	"{AA8D1A7A-AEED-4e24-8A29-76B044E180C7}"	"Boolean"	"verdaagd"	"De indicator die aangeeft of een entiteit verdaagd is."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"verdaagd"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#boolean"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"nieuweDatum"	"{F502DFFD-F90B-4057-9C82-48B067BD397B}"	""	"Verdaagd"	"{AA8D1A7A-AEED-4e24-8A29-76B044E180C7}"	"Zitting"	"nieuwe datum"	"De nieuwe datum waarnaar een entiteit verdaagd is."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"nieuweDatum"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Verdaagd"	"http://data.vlaanderen.be/ns/besluit#Zitting"	""	"0"	"1"
"attribute"	"OSLO-Besluitvorming"	"aanmaakdatum"	"{69233D62-8C1C-4cbf-967B-2D759E79C79A}"	""	"Dossier"	"{1D960FC8-C935-4413-B9A0-21EC5653D012}"	"DateTime"	"aanmaakdatum"	"Het tijdstip waarop een dossier is aangemaakt."	""	""	"true"	"http://purl.org/dc/terms/"	"created"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#dateTime"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"korteTitel"	"{7D1CC4DE-A634-4ca1-A9E3-B0EA386F9D54}"	""	"Dossier"	"{1D960FC8-C935-4413-B9A0-21EC5653D012}"	"String"	"korte titel"	"De korte titel van een dossier."	""	""	"true"	"http://purl.org/dc/terms/"	"alternative"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"nummer"	"{B10ABCB3-4217-475d-8DA3-B3CBD2D07429}"	""	"Dossier"	"{1D960FC8-C935-4413-B9A0-21EC5653D012}"	"String"	"nummer"	"Het nummer dat een dossier identificeert."	""	""	"true"	"http://www.w3.org/ns/adms#"	"identifier"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"opmerking"	"{E532EE4C-11A0-4b06-9CCC-22D186B2A64E}"	""	"Dossier"	"{1D960FC8-C935-4413-B9A0-21EC5653D012}"	"Opmerking"	"opmerking"	"De opmerking gegeven bij een dossier."	""	""	"true"	"http://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://www.w3.org/2000/01/rdf-schema#comment"	""	"0"	"*"
"attribute"	"OSLO-Besluitvorming"	"thema"	"{B6DBCAB4-24E2-442f-BC62-D74B3CF43EA3}"	""	"Dossier"	"{1D960FC8-C935-4413-B9A0-21EC5653D012}"	"Thema"	"thema"	"Het thema van een dossier."	""	""	"true"	"http://purl.org/dc/terms/"	"subject"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"*"
"attribute"	"OSLO-Besluitvorming"	"titel"	"{70DBCA51-708A-4c96-8D7B-88A5EA6B85FE}"	""	"Dossier"	"{1D960FC8-C935-4413-B9A0-21EC5653D012}"	"String"	"titel"	"De titel van een dossier."	""	""	"true"	"http://purl.org/dc/terms/"	"title"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"KanselarijEnBestuur"	"{10932556-6E26-4f71-93C0-B389F07A3EF7}"	""	"Beleidsdomein"	"{AD5591F6-64DD-4a87-8AD1-D64F14BD6C7E}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/KanselarijEnBestuur"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"FinanciënEnBegroting"	"{1F8FD3BF-D580-405a-82B7-C7C80FFCD980}"	""	"Beleidsdomein"	"{AD5591F6-64DD-4a87-8AD1-D64F14BD6C7E}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/FinanciënEnBegroting"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"InternationaalVlaanderen"	"{7B60075F-CEAC-4163-AA51-A5019B483F44}"	""	"Beleidsdomein"	"{AD5591F6-64DD-4a87-8AD1-D64F14BD6C7E}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/InternationaalVlaanderen"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"EconomieWetenschapEnInnovatie"	"{E25DF333-6399-4f46-BBB4-1C7CC0369B85}"	""	"Beleidsdomein"	"{AD5591F6-64DD-4a87-8AD1-D64F14BD6C7E}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/EconomieWetenschapEnInnovatie"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"OnderwijsEnVorming"	"{F5A58395-3D14-40fc-BA02-E3E1E628901B}"	""	"Beleidsdomein"	"{AD5591F6-64DD-4a87-8AD1-D64F14BD6C7E}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/OnderwijsEnVorming"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"WelzijnVolksgezondheidEnGezin"	"{9668CC5C-AB5E-417a-971C-45BDB1C487FD}"	""	"Beleidsdomein"	"{AD5591F6-64DD-4a87-8AD1-D64F14BD6C7E}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/WelzijnVolksgezondheidEnGezin"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"CultuurJeugdSportEnMedia"	"{8EE8F9A4-BFE2-4f58-BFCC-969B488332D7}"	""	"Beleidsdomein"	"{AD5591F6-64DD-4a87-8AD1-D64F14BD6C7E}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/CultuurJeugdSportEnMedia"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"WerkEnSocialeEconomie"	"{D61F085F-61EC-4d49-A01C-618699FEA11F}"	""	"Beleidsdomein"	"{AD5591F6-64DD-4a87-8AD1-D64F14BD6C7E}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/WerkEnSocialeEconomie"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"LandbouwEnVisserij"	"{4FC19B87-C2B2-4486-9171-0540513E52F8}"	""	"Beleidsdomein"	"{AD5591F6-64DD-4a87-8AD1-D64F14BD6C7E}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/LandbouwEnVisserij"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"MobiliteitEnOpenbareWerken"	"{D29AEB70-2F70-4b06-B7B0-CF3A82916D48}"	""	"Beleidsdomein"	"{AD5591F6-64DD-4a87-8AD1-D64F14BD6C7E}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/MobiliteitEnOpenbareWerken"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"Omgeving"	"{EF16FFE5-9E05-4ad3-8773-A28C3B510F53}"	""	"Beleidsdomein"	"{AD5591F6-64DD-4a87-8AD1-D64F14BD6C7E}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/"	"https://data.vlaanderen.be/ns/besluitvorming/Beleidsdomein/Omgeving"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"bijUittreksel"	"{EA0EE516-EBCB-4026-8720-BF95C8FC1913}"	""	"PublicatieType"	"{B13B0807-E0A8-4112-A2A7-A1589A0E7657}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/PublicatieType/"	"https://data.vlaanderen.be/ns/besluitvorming/PublicatieType/bijUittreksel"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"inExtenso"	"{7F464771-6EAA-4282-9391-02E4ED924EDD}"	""	"PublicatieType"	"{B13B0807-E0A8-4112-A2A7-A1589A0E7657}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/PublicatieType/"	"https://data.vlaanderen.be/ns/besluitvorming/PublicatieType/inExtenso"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"armoedebestrijding"	"{DB96C624-5C10-427a-B050-C8599536969A}"	""	"Thema"	"{97DE5B4C-BD6E-4e4c-B4ED-335582CEB349}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Thema/"	"https://data.vlaanderen.be/ns/besluitvorming/Thema/armoedebestrijding"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"begrotingEnFinanciën"	"{061A2727-C0DA-42ce-8E13-1E227AD1649B}"	""	"Thema"	"{97DE5B4C-BD6E-4e4c-B4ED-335582CEB349}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Thema/"	"https://data.vlaanderen.be/ns/besluitvorming/Thema/begrotingEnFinanciën"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"belastingen"	"{F6E389D6-71AE-4365-B123-9D6604262F47}"	""	"Thema"	"{97DE5B4C-BD6E-4e4c-B4ED-335582CEB349}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Thema/"	"https://data.vlaanderen.be/ns/besluitvorming/Thema/belastingen"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"bestuurszaken"	"{D6EC831B-5C6C-427d-A897-622ABCD9C5A5}"	""	"Thema"	"{97DE5B4C-BD6E-4e4c-B4ED-335582CEB349}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Thema/"	"https://data.vlaanderen.be/ns/besluitvorming/Thema/bestuurszaken"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"bodemgrond"	"{F9FFA9D1-59F2-47b5-8DEA-8B2483877C50}"	""	"Thema"	"{97DE5B4C-BD6E-4e4c-B4ED-335582CEB349}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Thema/"	"https://data.vlaanderen.be/ns/besluitvorming/Thema/bodemgrond"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"bouwen"	"{784338B0-20A6-44cc-AD92-85506749A700}"	""	"Thema"	"{97DE5B4C-BD6E-4e4c-B4ED-335582CEB349}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Thema/"	"https://data.vlaanderen.be/ns/besluitvorming/Thema/bouwen"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"OSLO-Besluitvorming"	"BrusselEnVlaamseRand"	"{FF237543-2739-4f82-9AE0-B240E656A706}"	""	"Thema"	"{97DE5B4C-BD6E-4e4c-B4ED-335582CEB349}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/Thema/"	"https://data.vlaanderen.be/ns/besluitvorming/Thema/BrusselEnVlaamseRand"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
