"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"ap-label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"attribute"	"Informatiemodel-Besluitvorming"	"sleutelwoord"	"{0D6F6885-F310-4603-80D0-D3ABA4F95F80}"	""	"Document"	"{7B3CC78A-924D-48c5-8265-D8B9ED49FE9D}"	"String"	"sleutelwoord"	"Het onderwerp van een document, of één of meerdere kernwoorden die het document omschrijven."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"sleutelwoord"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://xmlns.com/foaf/0.1/Document"	"http://www.w3.org/2001/XMLSchema#string"	"http://purl.org/dc/terms/subject"	"0"	"*"
"attribute"	"Informatiemodel-Besluitvorming"	"stilgezet"	"{ADE2D23D-AF6D-431d-A5FC-7FDCF7FEFCA3}"	""	"Document"	"{7B3CC78A-924D-48c5-8265-D8B9ED49FE9D}"	"Boolean"	"stilgezet"	"???"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"stilgezet"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://xmlns.com/foaf/0.1/Document"	"http://www.w3.org/2001/XMLSchema#boolean"	""	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"stuknummer"	"{1C87E3F2-FED3-4832-B016-47B8BD1D9FEA}"	""	"Document"	"{7B3CC78A-924D-48c5-8265-D8B9ED49FE9D}"	"Integer"	"stuknummer"	"Het werknummer zoals het door het Vlaams Parlement wordt toegekend."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"stuknummer"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://xmlns.com/foaf/0.1/Document"	"http://www.w3.org/2001/XMLSchema#integer"	"http://www.w3.org/ns/adms#identifier"	"0"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"type"	"{43233035-A2A3-4273-A738-CB7EE33FA50F}"	""	"Document"	"{7B3CC78A-924D-48c5-8265-D8B9ED49FE9D}"	"TypeDocument"	"type"	"De aard van het document, bijvoorbeeld: bijlage, memorie, nota etc."	""	""	"true"	"http://purl.org/dc/terms/"	"type"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://xmlns.com/foaf/0.1/Document"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"vertrouwelijk"	"{85C71EA8-7A73-454d-94CF-072FFA2500EA}"	""	"Document"	"{7B3CC78A-924D-48c5-8265-D8B9ED49FE9D}"	"Vertrouwelijk"	"vertrouwelijk"	"Een indicator die de mate van vertrouwelijkheid van een document aangeeft."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"vertrouwelijk"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"volgnummer"	"{56BBF794-E9C3-40b6-88A9-2DF53F23973D}"	""	"Document"	"{7B3CC78A-924D-48c5-8265-D8B9ED49FE9D}"	"Integer"	"volgnummer"	"Een nummer dat de volgorde van het document in het ??? aangeeft."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"volgnummer"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://xmlns.com/foaf/0.1/Document"	"http://www.w3.org/2001/XMLSchema#integer"	""	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"behandelingsstatus"	"{03B3C443-68F4-4032-B2F8-7BF156BB3AF9}"	""	"Deeldossier"	"{985B3F3D-1940-46b6-8F72-E20F6C282D03}"	"Behandelingsstatus"	"behandelingsstatus"	"De status waarin een deeldossier zich bevindt."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"behandelingsstatus"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://dbpedia.org/ontology/UnitOfWork"	"http://www.w3.org/2004/02/skos/core#Concept"	"http://www.w3.org/ns/adms#status"	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"datumAangevraagdVoorMR"	"{78953CE0-A571-4871-8C50-C9F0BB9C82CC}"	""	"Deeldossier"	"{985B3F3D-1940-46b6-8F72-E20F6C282D03}"	"Date"	"datum aangevraagd voor ministerraad"	"De datum van de ministerraad waarop men een deeldossier wil agenderen."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"datumAangevraagdVoorMR"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://dbpedia.org/ontology/UnitOfWork"	"http://www.w3.org/2001/XMLSchema#date"	"http://purl.org/dc/terms/date"	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"datumIngeplandVoorMR"	"{63D2B272-F4EC-4d50-A004-3C6554ED3E6F}"	""	"Deeldossier"	"{985B3F3D-1940-46b6-8F72-E20F6C282D03}"	"Date"	"datum ingepland voor ministerraad"	"De datum van de ministerraad waarop een deeldossier is ingepland om te bespreken."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"datumIngeplandVoorMR"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://dbpedia.org/ontology/UnitOfWork"	"http://www.w3.org/2001/XMLSchema#date"	"http://purl.org/dc/terms/date"	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"datumVerdaagdNaarMR"	"{17387C34-942E-407a-A3C6-725FD9D5DE8A}"	""	"Deeldossier"	"{985B3F3D-1940-46b6-8F72-E20F6C282D03}"	"Date"	"datum verdaagd naar ministerraad"	"De datum van de ministerraard naar waar een deeldossier is verdaagd."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"datumVerdaagdNaarMR"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://dbpedia.org/ontology/UnitOfWork"	"http://www.w3.org/2001/XMLSchema#date"	"http://purl.org/dc/terms/date"	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"korteTitel"	"{7ED7C04F-6773-4af0-8CAF-45EF3FDFFE6D}"	""	"Deeldossier"	"{985B3F3D-1940-46b6-8F72-E20F6C282D03}"	"String"	"korte titel"	"De verkorte titel van een deeldossier."	""	""	"true"	"http://purl.org/dc/terms/"	"alternative"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://dbpedia.org/ontology/UnitOfWork"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"opmerking"	"{966D4234-9D99-4e45-A81C-AAD44FD2EE98}"	""	"Deeldossier"	"{985B3F3D-1940-46b6-8F72-E20F6C282D03}"	"String"	"opmerking"	"Een opmerking gegeven bij een deeldossier."	""	""	"true"	"https://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://dbpedia.org/ontology/UnitOfWork"	"http://www.w3.org/2001/XMLSchema#string"	""	"0"	"*"
"attribute"	"Informatiemodel-Besluitvorming"	"titel"	"{3F9FE6E3-080C-492c-97C6-4AE4F2D1B0F5}"	""	"Deeldossier"	"{985B3F3D-1940-46b6-8F72-E20F6C282D03}"	"String"	"titel"	"De titel van een deeldossier."	""	""	"true"	"http://purl.org/dc/terms/"	"title"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://dbpedia.org/ontology/UnitOfWork"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"type"	"{4467DA5E-45BC-4d6e-8356-9C665000C7DF}"	""	"Deeldossier"	"{985B3F3D-1940-46b6-8F72-E20F6C282D03}"	"TypeDossier"	"type van dossier"	"Het type van een deeldossier."	""	""	"true"	"http://purl.org/dc/terms/"	"type"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://dbpedia.org/ontology/UnitOfWork"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"actieveOpenbaarheid"	"{907F419A-9EB0-4fba-9E07-F74E33B35368}"	""	"Dossier"	"{F6B5B3F6-87FA-4f9b-B09B-B0D10B2C080D}"	"Boolean"	"actieve openbaarheid"	"De indicator die aangeeft of een dossier voor iedereen zichtbaar is."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"actieveOpenbaarheid"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#boolean"	""	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"aangemaakt"	"{9EDC98EF-DCAF-4d78-95E7-E1E6D95D22F5}"	""	"Dossier"	"{F6B5B3F6-87FA-4f9b-B09B-B0D10B2C080D}"	"DateTime"	"aangemaakt"	"De datum waarop een dossier werd aangemaakt."	""	""	"true"	"http://purl.org/dc/terms/"	"created"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://dbpedia.org/ontology/Case"	"http://www.w3.org/2001/XMLSchema#dateTime"	""	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"gearchiveerd"	"{2688000E-3006-4b13-9E2C-3F5D6C4F0E9A}"	""	"Dossier"	"{F6B5B3F6-87FA-4f9b-B09B-B0D10B2C080D}"	"Boolean"	"gearchiveerd"	"De indicator die aangeeft of een dossier gearchiveerd is."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"gearchiveerd"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://dbpedia.org/ontology/Case"	"http://www.w3.org/2001/XMLSchema#boolean"	""	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"korteTitel"	"{4C0DAAE0-88EF-46a1-B299-7461BEF355CF}"	""	"Dossier"	"{F6B5B3F6-87FA-4f9b-B09B-B0D10B2C080D}"	"String"	"korte titel"	"De verkorte titel van een dossier."	""	""	"true"	"http://purl.org/dc/terms/"	"alternative"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://dbpedia.org/ontology/Case"	"http://www.w3.org/2001/XMLSchema#string"	"http://purl.org/dc/terms/alternative"	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"nummer"	"{2F784234-F43A-4c40-BD3F-557448EC2990}"	""	"Dossier"	"{F6B5B3F6-87FA-4f9b-B09B-B0D10B2C080D}"	"Integer"	"nummer"	"Het nummer dat een dossier identificeert."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"nummer"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#integer"	"http://www.w3.org/ns/adms#identifier"	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"opmerking"	"{104696E2-C6C6-41e8-8755-53596A7FA610}"	""	"Dossier"	"{F6B5B3F6-87FA-4f9b-B09B-B0D10B2C080D}"	"String"	"opmerking"	"Een opmerking horende bij een dossier."	""	""	"true"	"https://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://dbpedia.org/ontology/Case"	"http://www.w3.org/2001/XMLSchema#string"	""	"0"	"*"
"attribute"	"Informatiemodel-Besluitvorming"	"thema"	"{FEC606A7-C6CE-48c7-9BA0-0BF9E79843E8}"	""	"Dossier"	"{F6B5B3F6-87FA-4f9b-B09B-B0D10B2C080D}"	"Thema"	"thema"	"Het thema van een dossier."	""	""	"true"	"http://purl.org/dc/terms/"	"subject"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://dbpedia.org/ontology/Case"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"0"	"*"
"attribute"	"Informatiemodel-Besluitvorming"	"titel"	"{98CB70A9-45BD-4b6a-B069-05F19A79E3D6}"	""	"Dossier"	"{F6B5B3F6-87FA-4f9b-B09B-B0D10B2C080D}"	"String"	"titel"	"De titel van een dossier."	""	""	"true"	"http://purl.org/dc/terms/"	"title"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://dbpedia.org/ontology/Case"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"type"	"{07902B9D-264E-4be7-8B03-A7E44B12E3B1}"	""	"Dossier"	"{F6B5B3F6-87FA-4f9b-B09B-B0D10B2C080D}"	"TypeDossier"	"type"	"Het type van een dossier."	""	""	"true"	"http://purl.org/dc/terms/"	"type"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://dbpedia.org/ontology/Case"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"1"
"attribute"	"Informatiemodel-Besluitvorming"	"advies"	"{EFB49D83-73CE-4a83-A140-3A426FB511E5}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/advies"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"akkoordBestuurszaken"	"{E000384A-0714-413f-A711-A46DF57A37A3}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/akkoordBestuurszaken"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"begrotingsAkkoord"	"{4F357725-1458-4517-8B7D-20ACEE815862}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/begrotingsAkkoord"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"beleidsbrief"	"{AE1166C7-AED3-47ac-B2EE-F91496E95924}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/beleidsbrief"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"beleidsnota"	"{4EE61AC4-2CA9-45e8-A415-799744B15CD6}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/beleidsnota"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"besluitVR"	"{6402DA22-3C41-4aeb-B08D-1F2F69CA9850}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/besluitVR"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"bijlage"	"{61C67A27-CF8E-4342-A8B9-A7F126CFF23C}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/bijlage"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"bijlageBesluitVR"	"{234CB54B-0946-4bfc-8045-68FC5FFAB305}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/bijlageBesluitVR"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"decreet"	"{97FDB972-4BB9-4ccd-8E43-5BF93CFF5344}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/decreet"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"inspectieFinanciën"	"{45AE452D-7009-4cc8-97CD-BA0C68932C5E}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/inspectieFinanciën"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"mededeling"	"{F7F2506A-D415-4db3-B28F-FFA0BF7137B1}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/mededeling"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"memorie"	"{DE854B60-A13E-47eb-A08D-C92E0402B2E4}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/memorie"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"ministerieelBesluit"	"{A95D3415-71A0-40bd-86E7-CABBB4CC2EB6}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/ministerieelBesluit"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"nota"	"{D5838D60-0AEB-43b0-8938-BA10743CA4EB}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/nota"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"verslagAanVR"	"{2E992F87-4AC9-4b69-B088-CE92D5B6443F}"	""	"TypeDocument"	"{686D21D4-33E4-4ec1-A785-BF193E7BC331}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDocument/verslagAanVR"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"behandelingVlaamsParlement"	"{7ECF5F91-2A59-4e93-B585-DE645935E348}"	""	"TypeDossier"	"{06EFAF97-012C-472f-9825-141F6900DF33}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDossier/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDossier/behandelingVlaamsParlement"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"mededeling"	"{310C981E-32C3-4748-978A-9B4C91C21937}"	""	"TypeDossier"	"{06EFAF97-012C-472f-9825-141F6900DF33}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDossier/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDossier/mededeling"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"ministerieelBesluit"	"{F10E8437-D2A9-40bd-97CB-F542FF834233}"	""	"TypeDossier"	"{06EFAF97-012C-472f-9825-141F6900DF33}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDossier/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDossier/ministerieelBesluit"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"ministerraad"	"{088855CA-1DC6-4597-A19E-6FCF8D20BDC6}"	""	"TypeDossier"	"{06EFAF97-012C-472f-9825-141F6900DF33}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDossier/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDossier/ministerraad"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
"attribute"	"Informatiemodel-Besluitvorming"	"overlegcomité"	"{93D99BD4-9EFA-4726-8969-DC31A2F6B2E4}"	""	"TypeDossier"	"{06EFAF97-012C-472f-9825-141F6900DF33}"	""	""	"TODO"	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDossier/"	"https://data.vlaanderen.be/ns/besluitvorming/TypeDossier/overlegcomité"	"http://www.w3.org/2004/02/skos/core#Concept"	""	""	""	""	""
